,task_switching_nvcswch_s,task_switching_time,pagefaults_uid,kernel_statistics_kb_wr_s,kernel_tables_uid,task_switching_cswch_s,pagefaults_rss,threads_percent_usr,stack_utilization_time,kernel_statistics_kb_ccwr_s,policy_uid,threads_time,kernel_statistics_uid,cpu_statistics_uid,task_switching_uid,cpu_statistics_time,threads_uid,policy_time,pagefaults_vsz,pagefaults_time,stack_utilization_stkref,kernel_tables_time,threads_percent_system,cpu_statistics_cpu,pagefaults_majflt_s,kernel_statistics_time,threads_cpu,cpu_statistics_percent_cpu,cpu_statistics_percent_system,pagefaults_minflt_s,kernel_statistics_kb_rd_s,threads_percent_guest,stack_utilization_uid,stack_utilization_stksize,cpu_statistics_percent_guest,threads_percent_cpu,cpu_statistics_percent_usr,pagefaults_percent_mem,timepoint,rank
96,0.0,184111,0,0.0,0,0.0,3644,0.0,184111,0.0,0,184111,0,0,0,184110,0,184111,8808,184111,12,184111,0.0,0,0.0,184111,0,0.0,0.0,0.0,0.01,0.0,0,132,0.0,0.0,0.0,0.02,5.0,1.0
97,0.0,184111,0,0.0,0,0.0,3644,0.0,184111,0.0,0,184111,0,0,0,184110,0,184111,8808,184111,12,184111,0.0,0,0.0,184111,0,0.0,0.0,0.0,0.01,0.0,0,132,0.0,0.0,0.0,0.02,5.0,1.0
98,0.0,184111,0,0.0,0,0.0,3644,0.0,184111,0.0,0,184111,0,0,0,184110,0,184111,8808,184111,12,184111,0.0,0,0.0,184111,0,0.0,0.0,0.0,0.01,0.0,0,132,0.0,0.0,0.0,0.02,5.0,1.0
99,0.0,184111,0,0.0,0,0.0,3644,0.0,184111,0.0,0,184111,0,0,0,184110,0,184111,8808,184111,12,184111,0.0,0,0.0,184111,0,0.0,0.0,0.0,0.01,0.0,0,132,0.0,0.0,0.0,0.02,5.0,1.0
100,0.0,184111,0,0.0,0,0.0,3644,0.0,184111,0.0,0,184111,0,0,0,184110,0,184111,8808,184111,12,184111,0.0,0,0.0,184111,0,0.0,0.0,0.0,0.01,0.0,0,132,0.0,0.0,0.0,0.02,5.0,1.0
101,0.0,184111,0,0.0,0,0.0,3644,0.0,184111,0.0,0,184111,0,0,0,184110,0,184111,8808,184111,12,184111,0.0,0,0.0,184111,0,0.0,0.0,0.0,0.01,0.0,0,132,0.0,0.0,0.0,0.02,5.0,1.0
102,0.0,184111,0,0.0,0,0.0,3644,0.0,184111,0.0,0,184111,0,0,0,184110,0,184111,8808,184111,12,184111,0.0,0,0.0,184111,0,0.0,0.0,0.0,0.01,0.0,0,132,0.0,0.0,0.0,0.02,5.0,1.0
103,0.0,184111,0,0.0,0,0.0,3644,0.0,184111,0.0,0,184111,0,0,0,184110,0,184111,8808,184111,12,184111,0.0,0,0.0,184111,0,0.0,0.0,0.0,0.01,0.0,0,132,0.0,0.0,0.0,0.02,5.0,1.0
104,0.0,184114,0,0.0,0,0.0,3644,0.0,184114,0.0,0,184114,0,0,0,184113,0,184114,8808,184114,12,184114,0.0,0,0.0,184113,0,0.0,0.0,0.0,0.01,0.0,0,132,0.0,0.0,0.0,0.02,6.0,1.0
105,0.0,184114,0,0.0,0,0.0,3644,0.0,184114,0.0,0,184114,0,0,0,184113,0,184114,8808,184114,12,184114,0.0,0,0.0,184113,0,0.0,0.0,0.0,0.01,0.0,0,132,0.0,0.0,0.0,0.02,6.0,1.0
106,0.0,184114,0,0.0,0,0.0,3644,0.0,184114,0.0,0,184114,0,0,0,184113,0,184114,8808,184114,12,184114,0.0,0,0.0,184113,0,0.0,0.0,0.0,0.01,0.0,0,132,0.0,0.0,0.0,0.02,6.0,1.0
107,0.0,184114,0,0.0,0,0.0,3644,0.0,184114,0.0,0,184114,0,0,0,184113,0,184114,8808,184114,12,184114,0.0,0,0.0,184113,0,0.0,0.0,0.0,0.01,0.0,0,132,0.0,0.0,0.0,0.02,6.0,1.0
108,0.0,184114,0,0.0,0,0.0,3644,0.0,184114,0.0,0,184114,0,0,0,184113,0,184114,8808,184114,12,184114,0.0,0,0.0,184113,0,0.0,0.0,0.0,0.01,0.0,0,132,0.0,0.0,0.0,0.02,6.0,1.0
109,0.0,184114,0,0.0,0,0.0,3644,0.0,184114,0.0,0,184114,0,0,0,184113,0,184114,8808,184114,12,184114,0.0,0,0.0,184113,0,0.0,0.0,0.0,0.01,0.0,0,132,0.0,0.0,0.0,0.02,6.0,1.0
110,0.0,184114,0,0.0,0,0.0,3644,0.0,184114,0.0,0,184114,0,0,0,184113,0,184114,8808,184114,12,184114,0.0,0,0.0,184113,0,0.0,0.0,0.0,0.01,0.0,0,132,0.0,0.0,0.0,0.02,6.0,1.0
111,0.0,184114,0,0.0,0,0.0,3644,0.0,184114,0.0,0,184114,0,0,0,184113,0,184114,8808,184114,12,184114,0.0,0,0.0,184113,0,0.0,0.0,0.0,0.01,0.0,0,132,0.0,0.0,0.0,0.02,6.0,1.0
112,0.0,184057,0,0.0,0,0.0,3492,0.0,184057,0.0,0,184057,0,0,0,184057,0,184057,8808,184057,16,184057,0.0,7,0.0,184057,7,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,0.0,2.0
113,0.0,184057,0,0.0,0,0.0,3492,0.0,184057,0.0,0,184057,0,0,0,184057,0,184057,8808,184057,16,184057,0.0,7,0.0,184057,7,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,0.0,2.0
114,0.0,184057,0,0.0,0,0.0,3492,0.0,184057,0.0,0,184057,0,0,0,184057,0,184057,8808,184057,16,184057,0.0,7,0.0,184057,7,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,0.0,2.0
115,0.0,184057,0,0.0,0,0.0,3492,0.0,184057,0.0,0,184057,0,0,0,184057,0,184057,8808,184057,16,184057,0.0,7,0.0,184057,7,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,0.0,2.0
116,0.0,184057,0,0.0,0,0.0,3492,0.0,184057,0.0,0,184057,0,0,0,184057,0,184057,8808,184057,16,184057,0.0,7,0.0,184057,7,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,0.0,2.0
117,0.0,184057,0,0.0,0,0.0,3492,0.0,184057,0.0,0,184057,0,0,0,184057,0,184057,8808,184057,16,184057,0.0,7,0.0,184057,7,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,0.0,2.0
118,0.0,184057,0,0.0,0,0.0,3492,0.0,184057,0.0,0,184057,0,0,0,184057,0,184057,8808,184057,16,184057,0.0,7,0.0,184057,7,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,0.0,2.0
119,0.0,184057,0,0.0,0,0.0,3492,0.0,184057,0.0,0,184057,0,0,0,184057,0,184057,8808,184057,16,184057,0.0,7,0.0,184057,7,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,0.0,2.0
120,0.0,184100,0,0.0,0,0.0,3520,0.0,184100,0.0,0,184100,0,0,0,184059,0,184059,8808,184100,16,184100,0.0,1,0.0,184059,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,1.0,2.0
121,0.0,184100,0,0.0,0,0.0,3520,0.0,184100,0.0,0,184100,0,0,0,184059,0,184059,8808,184100,16,184100,0.0,1,0.0,184059,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,1.0,2.0
122,0.0,184100,0,0.0,0,0.0,3520,0.0,184100,0.0,0,184100,0,0,0,184059,0,184059,8808,184100,16,184100,0.0,1,0.0,184059,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,1.0,2.0
123,0.0,184100,0,0.0,0,0.0,3520,0.0,184100,0.0,0,184100,0,0,0,184059,0,184059,8808,184100,16,184100,0.0,1,0.0,184059,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,1.0,2.0
124,0.0,184100,0,0.0,0,0.0,3520,0.0,184100,0.0,0,184100,0,0,0,184059,0,184059,8808,184100,16,184100,0.0,1,0.0,184059,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,1.0,2.0
125,0.0,184100,0,0.0,0,0.0,3520,0.0,184100,0.0,0,184100,0,0,0,184059,0,184059,8808,184100,16,184100,0.0,1,0.0,184059,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,1.0,2.0
126,0.0,184100,0,0.0,0,0.0,3520,0.0,184100,0.0,0,184100,0,0,0,184059,0,184059,8808,184100,16,184100,0.0,1,0.0,184059,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,1.0,2.0
127,0.0,184100,0,0.0,0,0.0,3520,0.0,184100,0.0,0,184100,0,0,0,184059,0,184059,8808,184100,16,184100,0.0,1,0.0,184059,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,1.0,2.0
128,0.0,184103,0,0.0,0,0.0,3520,0.0,184102,0.0,0,184103,0,0,0,184102,0,184102,8808,184102,16,184103,0.0,1,0.0,184102,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,2.0,2.0
129,0.0,184103,0,0.0,0,0.0,3520,0.0,184102,0.0,0,184103,0,0,0,184102,0,184102,8808,184102,16,184103,0.0,1,0.0,184102,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,2.0,2.0
130,0.0,184103,0,0.0,0,0.0,3520,0.0,184102,0.0,0,184103,0,0,0,184102,0,184102,8808,184102,16,184103,0.0,1,0.0,184102,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,2.0,2.0
131,0.0,184103,0,0.0,0,0.0,3520,0.0,184102,0.0,0,184103,0,0,0,184102,0,184102,8808,184102,16,184103,0.0,1,0.0,184102,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,2.0,2.0
132,0.0,184103,0,0.0,0,0.0,3520,0.0,184102,0.0,0,184103,0,0,0,184102,0,184102,8808,184102,16,184103,0.0,1,0.0,184102,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,2.0,2.0
133,0.0,184103,0,0.0,0,0.0,3520,0.0,184102,0.0,0,184103,0,0,0,184102,0,184102,8808,184102,16,184103,0.0,1,0.0,184102,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,2.0,2.0
134,0.0,184103,0,0.0,0,0.0,3520,0.0,184102,0.0,0,184103,0,0,0,184102,0,184102,8808,184102,16,184103,0.0,1,0.0,184102,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,2.0,2.0
135,0.0,184103,0,0.0,0,0.0,3520,0.0,184102,0.0,0,184103,0,0,0,184102,0,184102,8808,184102,16,184103,0.0,1,0.0,184102,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,2.0,2.0
136,0.0,184105,0,0.0,0,0.0,3520,0.0,184105,0.0,0,184105,0,0,0,184105,0,184105,8808,184105,16,184105,0.0,1,0.0,184105,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,3.0,2.0
137,0.0,184105,0,0.0,0,0.0,3520,0.0,184105,0.0,0,184105,0,0,0,184105,0,184105,8808,184105,16,184105,0.0,1,0.0,184105,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,3.0,2.0
138,0.0,184105,0,0.0,0,0.0,3520,0.0,184105,0.0,0,184105,0,0,0,184105,0,184105,8808,184105,16,184105,0.0,1,0.0,184105,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,3.0,2.0
139,0.0,184105,0,0.0,0,0.0,3520,0.0,184105,0.0,0,184105,0,0,0,184105,0,184105,8808,184105,16,184105,0.0,1,0.0,184105,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,3.0,2.0
140,0.0,184105,0,0.0,0,0.0,3520,0.0,184105,0.0,0,184105,0,0,0,184105,0,184105,8808,184105,16,184105,0.0,1,0.0,184105,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,3.0,2.0
141,0.0,184105,0,0.0,0,0.0,3520,0.0,184105,0.0,0,184105,0,0,0,184105,0,184105,8808,184105,16,184105,0.0,1,0.0,184105,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,3.0,2.0
142,0.0,184105,0,0.0,0,0.0,3520,0.0,184105,0.0,0,184105,0,0,0,184105,0,184105,8808,184105,16,184105,0.0,1,0.0,184105,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,3.0,2.0
143,0.0,184105,0,0.0,0,0.0,3520,0.0,184105,0.0,0,184105,0,0,0,184105,0,184105,8808,184105,16,184105,0.0,1,0.0,184105,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,3.0,2.0
144,0.0,184108,0,0.0,0,0.0,3520,0.0,184108,0.0,0,184108,0,0,0,184108,0,184108,8808,184108,16,184108,0.0,1,0.0,184108,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,4.0,2.0
145,0.0,184108,0,0.0,0,0.0,3520,0.0,184108,0.0,0,184108,0,0,0,184108,0,184108,8808,184108,16,184108,0.0,1,0.0,184108,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,4.0,2.0
146,0.0,184108,0,0.0,0,0.0,3520,0.0,184108,0.0,0,184108,0,0,0,184108,0,184108,8808,184108,16,184108,0.0,1,0.0,184108,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,4.0,2.0
147,0.0,184108,0,0.0,0,0.0,3520,0.0,184108,0.0,0,184108,0,0,0,184108,0,184108,8808,184108,16,184108,0.0,1,0.0,184108,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,4.0,2.0
148,0.0,184108,0,0.0,0,0.0,3520,0.0,184108,0.0,0,184108,0,0,0,184108,0,184108,8808,184108,16,184108,0.0,1,0.0,184108,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,4.0,2.0
149,0.0,184108,0,0.0,0,0.0,3520,0.0,184108,0.0,0,184108,0,0,0,184108,0,184108,8808,184108,16,184108,0.0,1,0.0,184108,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,4.0,2.0
150,0.0,184108,0,0.0,0,0.0,3520,0.0,184108,0.0,0,184108,0,0,0,184108,0,184108,8808,184108,16,184108,0.0,1,0.0,184108,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,4.0,2.0
151,0.0,184108,0,0.0,0,0.0,3520,0.0,184108,0.0,0,184108,0,0,0,184108,0,184108,8808,184108,16,184108,0.0,1,0.0,184108,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,4.0,2.0
152,0.0,184111,0,0.0,0,0.0,3520,0.0,184111,0.0,0,184111,0,0,0,184111,0,184111,8808,184111,16,184111,0.0,1,0.0,184111,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,5.0,2.0
153,0.0,184111,0,0.0,0,0.0,3520,0.0,184111,0.0,0,184111,0,0,0,184111,0,184111,8808,184111,16,184111,0.0,1,0.0,184111,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,5.0,2.0
154,0.0,184111,0,0.0,0,0.0,3520,0.0,184111,0.0,0,184111,0,0,0,184111,0,184111,8808,184111,16,184111,0.0,1,0.0,184111,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,5.0,2.0
155,0.0,184111,0,0.0,0,0.0,3520,0.0,184111,0.0,0,184111,0,0,0,184111,0,184111,8808,184111,16,184111,0.0,1,0.0,184111,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,5.0,2.0
156,0.0,184111,0,0.0,0,0.0,3520,0.0,184111,0.0,0,184111,0,0,0,184111,0,184111,8808,184111,16,184111,0.0,1,0.0,184111,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,5.0,2.0
157,0.0,184111,0,0.0,0,0.0,3520,0.0,184111,0.0,0,184111,0,0,0,184111,0,184111,8808,184111,16,184111,0.0,1,0.0,184111,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,5.0,2.0
158,0.0,184111,0,0.0,0,0.0,3520,0.0,184111,0.0,0,184111,0,0,0,184111,0,184111,8808,184111,16,184111,0.0,1,0.0,184111,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,5.0,2.0
159,0.0,184111,0,0.0,0,0.0,3520,0.0,184111,0.0,0,184111,0,0,0,184111,0,184111,8808,184111,16,184111,0.0,1,0.0,184111,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,5.0,2.0
160,0.0,184114,0,0.0,0,0.0,3520,0.0,184114,0.0,0,184114,0,0,0,184113,0,184114,8808,184114,16,184114,0.0,1,0.0,184114,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,6.0,2.0
161,0.0,184114,0,0.0,0,0.0,3520,0.0,184114,0.0,0,184114,0,0,0,184113,0,184114,8808,184114,16,184114,0.0,1,0.0,184114,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,6.0,2.0
162,0.0,184114,0,0.0,0,0.0,3520,0.0,184114,0.0,0,184114,0,0,0,184113,0,184114,8808,184114,16,184114,0.0,1,0.0,184114,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,6.0,2.0
163,0.0,184114,0,0.0,0,0.0,3520,0.0,184114,0.0,0,184114,0,0,0,184113,0,184114,8808,184114,16,184114,0.0,1,0.0,184114,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,6.0,2.0
164,0.0,184114,0,0.0,0,0.0,3520,0.0,184114,0.0,0,184114,0,0,0,184113,0,184114,8808,184114,16,184114,0.0,1,0.0,184114,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,6.0,2.0
165,0.0,184114,0,0.0,0,0.0,3520,0.0,184114,0.0,0,184114,0,0,0,184113,0,184114,8808,184114,16,184114,0.0,1,0.0,184114,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,6.0,2.0
166,0.0,184114,0,0.0,0,0.0,3520,0.0,184114,0.0,0,184114,0,0,0,184113,0,184114,8808,184114,16,184114,0.0,1,0.0,184114,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,6.0,2.0
167,0.0,184114,0,0.0,0,0.0,3520,0.0,184114,0.0,0,184114,0,0,0,184113,0,184114,8808,184114,16,184114,0.0,1,0.0,184114,1,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,6.0,2.0
168,0.0,184057,0,0.0,0,0.0,3528,0.0,184057,0.0,0,184057,0,0,0,184057,0,184057,8808,184057,12,184057,0.0,5,0.0,184057,5,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,0.0,3.0
169,0.0,184057,0,0.0,0,0.0,3528,0.0,184057,0.0,0,184057,0,0,0,184057,0,184057,8808,184057,12,184057,0.0,5,0.0,184057,5,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,0.0,3.0
170,0.0,184057,0,0.0,0,0.0,3528,0.0,184057,0.0,0,184057,0,0,0,184057,0,184057,8808,184057,12,184057,0.0,5,0.0,184057,5,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,0.0,3.0
171,0.0,184057,0,0.0,0,0.0,3528,0.0,184057,0.0,0,184057,0,0,0,184057,0,184057,8808,184057,12,184057,0.0,5,0.0,184057,5,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,0.0,3.0
172,0.0,184057,0,0.0,0,0.0,3528,0.0,184057,0.0,0,184057,0,0,0,184057,0,184057,8808,184057,12,184057,0.0,5,0.0,184057,5,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,0.0,3.0
173,0.0,184057,0,0.0,0,0.0,3528,0.0,184057,0.0,0,184057,0,0,0,184057,0,184057,8808,184057,12,184057,0.0,5,0.0,184057,5,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,0.0,3.0
174,0.0,184057,0,0.0,0,0.0,3528,0.0,184057,0.0,0,184057,0,0,0,184057,0,184057,8808,184057,12,184057,0.0,5,0.0,184057,5,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,0.0,3.0
175,0.0,184057,0,0.0,0,0.0,3528,0.0,184057,0.0,0,184057,0,0,0,184057,0,184057,8808,184057,12,184057,0.0,5,0.0,184057,5,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,0.0,3.0
176,0.0,184100,0,0.0,0,0.0,3560,0.0,184100,0.0,0,184100,0,0,0,184059,0,184059,8808,184059,16,184100,0.0,6,0.0,184059,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,1.0,3.0
177,0.0,184100,0,0.0,0,0.0,3560,0.0,184100,0.0,0,184100,0,0,0,184059,0,184059,8808,184059,16,184100,0.0,6,0.0,184059,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,1.0,3.0
178,0.0,184100,0,0.0,0,0.0,3560,0.0,184100,0.0,0,184100,0,0,0,184059,0,184059,8808,184059,16,184100,0.0,6,0.0,184059,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,1.0,3.0
179,0.0,184100,0,0.0,0,0.0,3560,0.0,184100,0.0,0,184100,0,0,0,184059,0,184059,8808,184059,16,184100,0.0,6,0.0,184059,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,1.0,3.0
180,0.0,184100,0,0.0,0,0.0,3560,0.0,184100,0.0,0,184100,0,0,0,184059,0,184059,8808,184059,16,184100,0.0,6,0.0,184059,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,1.0,3.0
181,0.0,184100,0,0.0,0,0.0,3560,0.0,184100,0.0,0,184100,0,0,0,184059,0,184059,8808,184059,16,184100,0.0,6,0.0,184059,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,1.0,3.0
182,0.0,184100,0,0.0,0,0.0,3560,0.0,184100,0.0,0,184100,0,0,0,184059,0,184059,8808,184059,16,184100,0.0,6,0.0,184059,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,1.0,3.0
183,0.0,184100,0,0.0,0,0.0,3560,0.0,184100,0.0,0,184100,0,0,0,184059,0,184059,8808,184059,16,184100,0.0,6,0.0,184059,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,1.0,3.0
184,0.0,184103,0,0.0,0,0.0,3560,0.0,184102,0.0,0,184102,0,0,0,184102,0,184102,8808,184102,16,184103,0.0,6,0.0,184102,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,2.0,3.0
185,0.0,184103,0,0.0,0,0.0,3560,0.0,184102,0.0,0,184102,0,0,0,184102,0,184102,8808,184102,16,184103,0.0,6,0.0,184102,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,2.0,3.0
186,0.0,184103,0,0.0,0,0.0,3560,0.0,184102,0.0,0,184102,0,0,0,184102,0,184102,8808,184102,16,184103,0.0,6,0.0,184102,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,2.0,3.0
187,0.0,184103,0,0.0,0,0.0,3560,0.0,184102,0.0,0,184102,0,0,0,184102,0,184102,8808,184102,16,184103,0.0,6,0.0,184102,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,2.0,3.0
188,0.0,184103,0,0.0,0,0.0,3560,0.0,184102,0.0,0,184102,0,0,0,184102,0,184102,8808,184102,16,184103,0.0,6,0.0,184102,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,2.0,3.0
189,0.0,184103,0,0.0,0,0.0,3560,0.0,184102,0.0,0,184102,0,0,0,184102,0,184102,8808,184102,16,184103,0.0,6,0.0,184102,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,2.0,3.0
190,0.0,184103,0,0.0,0,0.0,3560,0.0,184102,0.0,0,184102,0,0,0,184102,0,184102,8808,184102,16,184103,0.0,6,0.0,184102,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,2.0,3.0
191,0.0,184103,0,0.0,0,0.0,3560,0.0,184102,0.0,0,184102,0,0,0,184102,0,184102,8808,184102,16,184103,0.0,6,0.0,184102,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,2.0,3.0
192,0.0,184105,0,0.0,0,0.0,3560,0.0,184105,0.0,0,184105,0,0,0,184105,0,184105,8808,184105,16,184105,0.0,6,0.0,184105,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,3.0,3.0
193,0.0,184105,0,0.0,0,0.0,3560,0.0,184105,0.0,0,184105,0,0,0,184105,0,184105,8808,184105,16,184105,0.0,6,0.0,184105,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,3.0,3.0
194,0.0,184105,0,0.0,0,0.0,3560,0.0,184105,0.0,0,184105,0,0,0,184105,0,184105,8808,184105,16,184105,0.0,6,0.0,184105,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,3.0,3.0
195,0.0,184105,0,0.0,0,0.0,3560,0.0,184105,0.0,0,184105,0,0,0,184105,0,184105,8808,184105,16,184105,0.0,6,0.0,184105,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,3.0,3.0
196,0.0,184105,0,0.0,0,0.0,3560,0.0,184105,0.0,0,184105,0,0,0,184105,0,184105,8808,184105,16,184105,0.0,6,0.0,184105,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,3.0,3.0
197,0.0,184105,0,0.0,0,0.0,3560,0.0,184105,0.0,0,184105,0,0,0,184105,0,184105,8808,184105,16,184105,0.0,6,0.0,184105,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,3.0,3.0
198,0.0,184105,0,0.0,0,0.0,3560,0.0,184105,0.0,0,184105,0,0,0,184105,0,184105,8808,184105,16,184105,0.0,6,0.0,184105,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,3.0,3.0
199,0.0,184105,0,0.0,0,0.0,3560,0.0,184105,0.0,0,184105,0,0,0,184105,0,184105,8808,184105,16,184105,0.0,6,0.0,184105,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,3.0,3.0
200,0.0,184108,0,0.0,0,0.0,3560,0.0,184108,0.0,0,184108,0,0,0,184108,0,184108,8808,184108,16,184108,0.0,6,0.0,184108,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,4.0,3.0
201,0.0,184108,0,0.0,0,0.0,3560,0.0,184108,0.0,0,184108,0,0,0,184108,0,184108,8808,184108,16,184108,0.0,6,0.0,184108,6,0.0,0.0,0.0,0.0,0.0,0,132,0.0,0.0,0.0,0.02,4.0,3.0
